1663743326422569422,1663743326297788999,A,GARAN.E,B,19.64,99,200,7621969089428664929
1663743326422569422,1663743326297788999,A,GARAN.E,B,19.64,100,25,7621969089428666009
1663743326422569422,1663743326297788999,A,GARAN.E,B,19.64,101,150,7621969089428700840
1663743326422569422,1663743326297788999,A,GARAN.E,B,19.64,102,25,7621969089428974130
1663743326422569422,1663743326297788999,A,GARAN.E,B,19.62,103,100,7621969089428634223
1663743326422569422,1663743326297788999,A,GARAN.E,B,19.62,104,10,7621969089428673772
1663743326422569422,1663743326297788999,A,GARAN.E,B,19.62,105,1000,7621969089428692613
1663743326422569422,1663743326297788999,A,GARAN.E,B,19.62,106,1000,7621969089428963568
1663743326422569422,1663743326297788999,A,GARAN.E,B,19.61,107,2,7621969089428689797
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.61,108,1,7621969089428798674
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.6,109,250,7621969089428621456
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.6,110,100,7621969089428634200
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.6,111,5,7621969089428649495
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.6,112,1,7621969089428663215
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.6,113,50,7621969089428670036
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.6,114,1000,7621969089428679710
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.6,115,1000,7621969089428732695
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.6,116,1836,7621969089428745070
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.6,117,2500,7621969089428839231
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.6,118,100,7621969089428864322
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.6,119,100,7621969089428930897
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.58,120,65,7621969089428664772
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.57,121,30,7621969089428724727
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.56,122,100,7621969089428634264
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.55,123,100,7621969089428634201
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.55,124,1,7621969089428663213
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.55,125,55,7621969089428695145
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.55,126,2,7621969089428726428
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.55,127,40,7621969089428745024
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.54,128,256,7621969089428640040
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.53,129,25,7621969089428702951
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.52,130,100,7621969089428646978
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.52,131,100,7621969089428667286
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.52,132,10,7621969089428673773
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.52,133,1024,7621969089428683264
1663743326422581364,1663743326297788999,A,GARAN.E,B,19.52,134,2000,7621969089428690630
