bist_time,price,qty,bid_id,ask_id,
1663743602235416224,19.92,3621,7621969089429477086,7621969089428932409
1663743602237055804,19.92,379,7621969089429477086,7621969089428932409
1663743602237055804,19.92,5,7621969089429477086,7621969089429469622
1663743602237055804,19.92,4,7621969089429477086,7621969089428954050
1663743602237055804,19.92,1066,7621969089429477086,7621969089428987978
1663743602237055804,19.92,434,7621969089429477086,7621969089428987978
1663743602237055804,19.92,2,7621969089429477086,7621969089429470045
1663743602237055804,19.92,1000,7621969089429477086,7621969089429465195
1663743602237055804,19.92,429,7621969089429477086,7621969089429468125
1663743602237055804,19.92,71,7621969089429477086,7621969089429468125
1663743602237055804,19.92,5,7621969089429477086,7621969089429466496
1663743602346490837,19.92,65,7621969089429477086,7621969089429478621
1663743602369237369,19.91,1600,7621969089429479729,7621969089429474161
1663743602519177940,19.91,2,7621969089429481371,7621969089429474161
1663743602562508962,19.91,898,7621969089429481371,7621969089429474161
1663743602562508962,19.91,100,7621969089429481371,7621969089429474161
1663743603077418877,19.91,134,7621969089429484977,7621969089429474161
1663743603077418877,19.91,75,7621969089429484977,7621969089429474235
1663743603077418877,19.91,25,7621969089429484977,7621969089429474235
1663743603077418877,19.91,2116,7621969089429484977,7621969089429474235
1663743603077725834,19.91,284,7621969089429484981,7621969089429474235
1663743603077725834,19.91,2500,7621969089429484981,7621969089429474161
1663743603077725834,19.91,2500,7621969089429484981,7621969089429474161
1663743603077725834,19.91,5,7621969089429484981,7621969089429471062
1663743603077725834,19.91,10,7621969089429484981,7621969089429473245
1663743603077725834,19.91,700,7621969089429484981,7621969089428658849
1663743603077725834,19.91,2,7621969089429484981,7621969089429470061
1663743603077725834,19.91,20,7621969089429484981,7621969089428673766
1663743603077725834,19.91,100,7621969089429484981,7621969089428968224
1663743603077725834,19.91,250,7621969089429484981,7621969089429459224
1663743603077725834,19.91,120,7621969089429484981,7621969089429459327
1663743603077725834,19.9,150,7621969089429484981,7621969089429484971
1663743603077725834,19.9,2000,7621969089429484981,7621969089429474248
1663743603077725834,19.9,375,7621969089429484981,7621969089429474252
1663743603077725834,19.9,125,7621969089429484981,7621969089429474252
1663743603077725834,19.9,10,7621969089429484981,7621969089429476153
1663743603077725834,19.9,250,7621969089429484981,7621969089428621019
1663743603077725834,19.9,3,7621969089429484981,7621969089429471922
1663743603077725834,19.9,20,7621969089429484981,7621969089428652548
1663743603077725834,19.9,200,7621969089429484981,7621969089428656007
1663743603077725834,19.9,50,7621969089429484981,7621969089429472970
1663743603077725834,19.9,2,7621969089429484981,7621969089429470115
1663743603077725834,19.9,231,7621969089429484981,7621969089428658853
1663743603077725834,19.9,93,7621969089429484981,7621969089428658853
1663743603938086251,19.91,2500,7621969089429491448,7621969089429491434
1663743604150095055,19.91,2500,7621969089429491467,7621969089429491434
1663743604150095055,19.9,300,7621969089429491467,7621969089429486497
1663743604150095055,19.9,300,7621969089429491467,7621969089429486497
1663743604150095055,19.9,1760,7621969089429492502,7621969089429486497
1663743604553883066,19.92,2,7621969089429477086,7621969089429494513
1663743604554063027,19.9,2640,7621969089429494595,7621969089429486497
1663743604554063027,19.9,48,7621969089429494595,7621969089429492790
1663743604646521218,19.92,1,7621969089429477086,7621969089429495051
1663743604731023335,19.92,1,7621969089429477086,7621969089429495097
1663743604731023335,19.92,1,7621969089429477086,7621969089429495116
1663743604731023335,19.92,1,7621969089429477086,7621969089429495132
1663743604731023335,19.92,1,7621969089429477086,7621969089429495168
1663743604731023335,19.92,1,7621969089429477086,7621969089429495208
1663743604731023335,19.92,995,7621969089429477086,7621969089429495298
1663743604737571196,19.92,2564,7621969089429477086,7621969089429496030
1663743605021924245,19.92,2500,7621969089429477086,7621969089429497688
1663743605099106583,19.92,70,7621969089429477086,7621969089429497688
1663743605425853871,19.92,2430,7621969089429477086,7621969089429497688
1663743605518818530,19.92,1000,7621969089429477086,7621969089429498462
1663743605518818530,19.92,2124,7621969089429477086,7621969089429495298
1663743605799638643,19.92,500,7621969089429477086,7621969089429501062
1663743605799638643,19.92,4311,7621969089429477086,7621969089429495298
1663743605799638643,19.92,2,7621969089429480507,7621969089429495298
1663743605799638643,19.92,25,7621969089429480507,7621969089429495298
1663743605799638643,19.92,188,7621969089429479556,7621969089429495298
1663743605799638643,19.92,100,7621969089429480507,7621969089429495298
1663743605799638643,19.92,500,7621969089429005132,7621969089429495298
1663743605799638643,19.92,59,7621969089429480507,7621969089429495298
1663743605799638643,19.92,1696,7621969089429480507,7621969089429495298
1663743605843527181,19.92,100,7621969089429480507,7621969089429501819
1663743605843527181,19.92,18,7621969089429480507,7621969089429501808
1663743605843527181,19.92,466,7621969089429501221,7621969089429501808
1663743605892113669,19.92,16,7621969089429501221,7621969089429501808
1663743605907892332,19.92,8,7621969089429501221,7621969089429502944
1663743605985707994,19.92,50,7621969089429501221,7621969089429503176
1663743606255909793,19.92,550,7621969089429501221,7621969089429503176
1663743606544890697,19.92,2,7621969089429501221,7621969089429503176
1663743606544971595,19.92,2,7621969089429501221,7621969089429503176
1663743606758202842,19.92,1,7621969089429501221,7621969089429503176
1663743606934428730,19.92,1,7621969089429501221,7621969089429503176
1663743606937062052,19.92,500,7621969089429501221,7621969089429503176
1663743606938149733,19.92,894,7621969089429501221,7621969089429503176
1663743606938149733,19.92,1,7621969089429501221,7621969089429507493
1663743606938149733,19.92,100,7621969089429501221,7621969089429503191
1663743606938149733,19.92,50,7621969089429501221,7621969089429503207
1663743606938149733,19.92,50,7621969089429501221,7621969089429503208
1663743606938149733,19.92,250,7621969089429501221,7621969089429505984
1663743606938149733,19.92,895,7621969089429501221,7621969089429508888
1663743606938149733,19.92,1488,7621969089429501221,7621969089429508912
1663743606944615372,19.92,52,7621969089429501221,7621969089429508912
1663743606959074964,19.92,150,7621969089429501221,7621969089429508912
1663743606959742533,19.92,500,7621969089429501221,7621969089429508912
1663743606960338942,19.92,505,7621969089429501221,7621969089429508912
1663743606968027493,19.92,523,7621969089429501221,7621969089429508912
1663743606996923538,19.92,1,7621969089429501221,7621969089429513655
1663743606996923538,19.92,353,7621969089429501221,7621969089429508912
1663743606997464459,19.92,700,7621969089429501221,7621969089429508912
1663743607012095930,19.92,100,7621969089429501221,7621969089429514198
1663743607012095930,19.92,400,7621969089429501221,7621969089429508912
1663743607040048471,19.92,2550,7621969089429501221,7621969089429508912
1663743607062448667,19.92,1000,7621969089429501221,7621969089429508912
1663743607067595679,19.92,200,7621969089429501221,7621969089429508912
1663743607067909201,19.92,1000,7621969089429501221,7621969089429508912
1663743607069052774,19.92,150,7621969089429501221,7621969089429508912
1663743607089063331,19.92,20,7621969089429501221,7621969089429514828
1663743607089063331,19.92,280,7621969089429501221,7621969089429508912
1663743607415392442,19.92,10,7621969089429501221,7621969089429515960
1663743607415392442,19.92,149,7621969089429501221,7621969089429508912
1663743607415392442,19.92,61,7621969089429501221,7621969089429513486
1663743607479260168,19.92,1,7621969089429501221,7621969089429517619
1663743607515122983,19.92,10,7621969089429501221,7621969089429513486
1663743607997696724,19.92,100,7621969089429501221,7621969089429513486
1663743607998168109,19.92,14,7621969089429501221,7621969089429513486
1663743608101729775,19.92,20,7621969089429501221,7621969089429519976
1663743608101729775,19.92,100,7621969089429501221,7621969089429520780
1663743608101729775,19.92,65,7621969089429501221,7621969089429513486
1663743608101729775,19.92,14,7621969089429501221,7621969089429519748
1663743608101729775,19.92,1,7621969089429501221,7621969089429519923
1663743608101729775,19.92,20,7621969089429501221,7621969089429520219
1663743608101729775,19.92,10,7621969089429501221,7621969089429520489
1663743608101729775,19.92,72,7621969089429501221,7621969089429520634
1663743608857795841,19.92,80,7621969089429501221,7621969089429524417
1663743609113579955,19.92,420,7621969089429501221,7621969089429524417
1663743609113579955,19.92,70,7621969089429501221,7621969089428959667
1663743609193882458,19.92,500,7621969089429501221,7621969089429526306
1663743609193882458,19.92,2000,7621969089429501221,7621969089428959667
1663743609194427005,19.92,5430,7621969089429501221,7621969089428959667
1663743609198895642,19.92,800,7621969089429501221,7621969089429527278
1663743609265379829,19.92,2,7621969089429501221,7621969089429527673
1663743609573880260,19.92,2,7621969089429501221,7621969089429528609
1663743609573880260,19.92,28,7621969089429501221,7621969089429528169
1663743610545188604,19.92,1000,7621969089429501221,7621969089429532770
1663743610545188604,19.92,1,7621969089429501221,7621969089429530399
1663743610545188604,19.92,10,7621969089429501221,7621969089429532808
1663743610545188604,19.92,350,7621969089429501221,7621969089429535424
1663743610545188604,19.92,2,7621969089429501221,7621969089429529216
1663743610545188604,19.92,2,7621969089429501221,7621969089429529881
1663743610545188604,19.92,2,7621969089429501221,7621969089429530612
1663743610545188604,19.92,2,7621969089429501221,7621969089429531561
1663743610545188604,19.92,2,7621969089429501221,7621969089429532544
1663743610545188604,19.92,2,7621969089429501221,7621969089429535224
1663743610545188604,19.92,627,7621969089429501221,7621969089429528169
1663743611156831275,19.92,2,7621969089429501221,7621969089429536286
1663743611156831275,19.92,2,7621969089429501221,7621969089429537367
1663743611156831275,19.92,50,7621969089429501221,7621969089429540612
1663743611156831275,19.92,1345,7621969089429501221,7621969089429528169
1663743611156831275,19.92,100,7621969089429501221,7621969089429528880
1663743611156831275,19.92,1,7621969089429501221,7621969089429529003
1663743611156831275,19.92,1,7621969089429501221,7621969089429529336
1663743611156831275,19.92,400,7621969089429501221,7621969089429534002
1663743611156831275,19.92,999,7621969089429501221,7621969089429541892
1663743611632901248,19.92,2,7621969089429501221,7621969089429544773
1663743613019464718,19.92,1,7621969089429501221,7621969089429560758
1663743613428416311,19.92,3001,7621969089429501221,7621969089429544773
1663743613578934278,19.92,1,7621969089429501221,7621969089429544773
1663743614887460273,19.92,201,7621969089429501221,7621969089429544773
1663743615053338781,19.92,2,7621969089429501221,7621969089429575451
1663743615519099221,19.92,2,7621969089429501221,7621969089429575451
1663743615983823995,19.92,2,7621969089429501221,7621969089429575451
1663743616463252361,19.92,4,7621969089429501221,7621969089429575451
1663743616463252361,19.92,246,7621969089429501221,7621969089429544773
1663743616917630682,19.92,1000,7621969089429501221,7621969089429544773
1663743616949595402,19.92,500,7621969089429501221,7621969089429544773
1663743617391757417,19.92,1,7621969089429501221,7621969089429591140
1663743617391757417,19.92,99,7621969089429501221,7621969089429527281
1663743619571803243,19.92,2227,7621969089429501221,7621969089429527281
1663743619571849448,19.92,5792,7621969089429501221,7621969089429527281
1663743619704425087,19.92,1500,7621969089429501221,7621969089429612426
1663743620000487550,19.92,1000,7621969089429501221,7621969089429612750
1663743621230823491,19.92,47,7621969089429501221,7621969089429590428
1663743624885528853,19.92,10,7621969089429501221,7621969089429645847
1663743626123776947,19.92,2000,7621969089429501221,7621969089429652505
1663743626964675967,19.92,1000,7621969089429501221,7621969089429652454
1663743627274794723,19.92,100,7621969089429501221,7621969089429662620
1663743627958882825,19.92,2000,7621969089429501221,7621969089429637422
1663743627958882825,19.92,1000,7621969089429501221,7621969089429643418
1663743628726384013,19.92,1000,7621969089429501221,7621969089429671683
1663743628726384013,19.92,5017,7621969089429501221,7621969089429476995
1663743628726384013,19.92,953,7621969089429501221,7621969089429590428
1663743628726384013,19.92,2000,7621969089429501221,7621969089429592552
1663743628726384013,19.92,3042,7621969089429501221,7621969089429653409
1663743628944218584,19.92,90,7621969089429501221,7621969089429653409
1663743629003778600,19.92,14222,7621969089429501221,7621969089429653409
1663743629003778600,19.92,342,7621969089429503116,7621969089429653409
1663743629003778600,19.92,4320,7621969089429527213,7621969089429653409
1663743629003778600,19.92,50,7621969089429527816,7621969089429653409
1663743629003778600,19.92,172,7621969089429520802,7621969089429653409
1663743629003778600,19.92,16,7621969089429521269,7621969089429653409
1663743629003778600,19.92,30,7621969089429523993,7621969089429653409
1663743629003778600,19.92,250,7621969089429527213,7621969089429653409
1663743629003778600,19.92,1983,7621969089429492804,7621969089429653409
1663743629003778600,19.92,1886,7621969089429480520,7621969089429653409
1663743629003778600,19.92,13600,7621969089429477353,7621969089429653409
1663743629003778600,19.92,1350,7621969089429486956,7621969089429653409
1663743629003778600,19.92,861,7621969089429486956,7621969089429653409
1663743629003778600,19.92,1737,7621969089429477666,7621969089429653409
1663743629003778600,19.92,2501,7621969089429480528,7621969089429653409
1663743629003778600,19.92,123,7621969089429487150,7621969089429653409
1663743629003778600,19.92,205,7621969089429482526,7621969089429653409
1663743629003778600,19.92,4106,7621969089429483179,7621969089429653409
1663743629003778600,19.92,4300,7621969089429483179,7621969089429653409
1663743629003778600,19.92,1594,7621969089429483179,7621969089429653409
1663743629003778600,19.92,260,7621969089429487151,7621969089429653409
1663743629003778600,19.92,1500,7621969089429487151,7621969089429653409
1663743629003778600,19.92,741,7621969089429487151,7621969089429653409
1663743629003778600,19.92,500,7621969089429483392,7621969089429653409
1663743629003778600,19.92,600,7621969089429483392,7621969089429653409
1663743629003778600,19.92,1740,7621969089429483392,7621969089429653409
1663743629003778600,19.92,60,7621969089429483392,7621969089429653409
1663743629003778600,19.92,1000,7621969089429005881,7621969089429653409
1663743629003778600,19.92,1394,7621969089429483392,7621969089429653409
1663743629003778600,19.92,1,7621969089429483392,7621969089429653409
1663743629003778600,19.92,500,7621969089429483392,7621969089429653409
1663743629003778600,19.92,100,7621969089429483392,7621969089429653409
1663743629003778600,19.92,1139,7621969089429491280,7621969089429653409
1663743629003778600,19.92,50,7621969089429483392,7621969089429653409
1663743629003778600,19.92,25,7621969089429483392,7621969089429653409
1663743629003778600,19.92,30,7621969089429483392,7621969089429653409
1663743629003778600,19.92,10,7621969089429483931,7621969089429653409
1663743629003778600,19.92,90,7621969089429489058,7621969089429653409
1663743629003778600,19.92,20000,7621969089429491386,7621969089429653409
1663743629003778600,19.92,2000,7621969089429489204,7621969089429653409
1663743629003778600,19.92,30,7621969089428748913,7621969089429653409
1663743629003778600,19.93,750,7621969089429496245,7621969089429653409
1663743629003778600,19.93,2114,7621969089429494849,7621969089429653409
1663743629003778600,19.93,1658,7621969089429493146,7621969089429653409
1663743629003778600,19.93,6928,7621969089428997233,7621969089429653409
1663743629003778600,19.93,150,7621969089428997233,7621969089429671212
1663743630055039054,19.93,1000,7621969089428997233,7621969089429641877
1663743630055039054,19.93,1000,7621969089428997233,7621969089429499733
1663743630055039054,19.93,5890,7621969089428997233,7621969089429664005
1663743630055565488,19.93,5049,7621969089428997233,7621969089429544773
1663743630055565488,19.93,2,7621969089428997233,7621969089429545430
1663743630055565488,19.93,2,7621969089428997233,7621969089429583848
1663743630055565488,19.93,2,7621969089428997233,7621969089429584868
1663743630055565488,19.93,2,7621969089428997233,7621969089429587504
1663743630055565488,19.93,2,7621969089428997233,7621969089429588347
1663743630055565488,19.93,2,7621969089428997233,7621969089429589519
1663743630055565488,19.93,2,7621969089428997233,7621969089429591177
1663743630055565488,19.93,2,7621969089428997233,7621969089429593794
1663743630055565488,19.93,2,7621969089428997233,7621969089429595653
1663743630055565488,19.93,2,7621969089428997233,7621969089429597832
1663743630055565488,19.93,2,7621969089428997233,7621969089429600709
1663743630055565488,19.93,905,7621969089428997233,7621969089429688343
1663743630143376369,19.93,5890,7621969089428997233,7621969089429689244
1663743630255101281,19.93,1512,7621969089428997233,7621969089429689807
1663743633450514383,19.93,2509,7621969089428997233,7621969089429476940
1663743635731668741,19.92,2,7621969089429723092,7621969089429713914
1663743636890790737,19.92,10,7621969089429723092,7621969089429713914
1663743636892539970,19.92,10,7621969089429723092,7621969089429713914
1663743637106529760,19.92,25,7621969089429723092,7621969089429713914
1663743637968338131,19.92,3,7621969089429740502,7621969089429713914
1663743637968338131,19.92,2,7621969089429740502,7621969089429549053
1663743637968338131,19.92,100,7621969089429740502,7621969089429551871
1663743637968338131,19.92,25,7621969089429740502,7621969089429557581
1663743637968338131,19.92,1970,7621969089429740502,7621969089429565816
1663743637968338131,19.92,409,7621969089429740519,7621969089429565816
1663743638940985950,19.92,1963,7621969089429740519,7621969089429565816
1663743638940985950,19.92,37,7621969089429744434,7621969089429565816
1663743639048312572,19.92,621,7621969089429744434,7621969089429565816
1663743639048312572,19.92,16,7621969089429744434,7621969089429571609
1663743640106091098,19.92,1000,7621969089429750076,7621969089429571609
1663743640904125469,19.92,100,7621969089429756254,7621969089429571609
1663743641395668642,19.92,4500,7621969089429756254,7621969089429571609
1663743641395829276,19.92,6400,7621969089429756254,7621969089429571609
1663743641395829276,19.92,674,7621969089429756304,7621969089429571609
1663743642353474007,19.92,100,7621969089429767374,7621969089429571609
1663743643425161031,19.92,1000,7621969089429767384,7621969089429571609
1663743643566167196,19.92,1372,7621969089429767384,7621969089429571609
1663743643566167196,19.92,643,7621969089429771660,7621969089429571609
1663743644766183807,19.92,8,7621969089429771660,7621969089429571609
1663743644831562696,19.92,349,7621969089429771660,7621969089429571609
1663743644831562696,19.92,10861,7621969089429782870,7621969089429571609
1663743644831562696,19.92,1353,7621969089429783372,7621969089429571609
1663743644855051160,19.92,500,7621969089429723092,7621969089429571609
1663743645102621589,19.92,674,7621969089429789082,7621969089429571609
1663743645103079933,19.92,626,7621969089429789082,7621969089429571609
1663743646082271657,19.92,150,7621969089429723092,7621969089429571609
1663743646594821742,19.92,803,7621969089429723092,7621969089429571609
1663743646594821742,19.92,2369,7621969089429733047,7621969089429571609
1663743647387747447,19.92,25,7621969089429806442,7621969089429571609
1663743647387747447,19.92,75,7621969089429799245,7621969089429571609
1663743650144370555,19.92,220,7621969089429678984,7621969089429571609
1663743650235567768,19.92,100,7621969089429822322,7621969089429571609
1663743650235567768,19.92,1886,7621969089429822329,7621969089429571609
1663743650235567768,19.92,1091,7621969089429823399,7621969089429571609
1663743650987943364,19.92,2,7621969089429810121,7621969089429571609
1663743651304229195,19.92,48,7621969089429810121,7621969089429571609
1663743652832947682,19.92,135,7621969089429834715,7621969089429834620
1663743653392301073,19.92,500,7621969089429834715,7621969089429834620
1663743654128171960,19.92,317,7621969089429834715,7621969089429834620
1663743654128171960,19.92,1548,7621969089429834715,7621969089429571609
1663743655788602093,19.93,2,7621969089429711213,7621969089429864502
1663743655788602093,19.93,603,7621969089429711213,7621969089429864502
1663743655788659019,19.93,1200,7621969089429711213,7621969089429864502
1663743655788680883,19.93,295,7621969089429711213,7621969089429864502
1663743655952242214,19.93,2140,7621969089429711213,7621969089429864579
1663743655952242214,19.93,2,7621969089429711213,7621969089429864579
1663743655952242214,19.93,359,7621969089429711213,7621969089429864579
1663743655993249262,19.93,392,7621969089429711213,7621969089429864557
1663743655993249262,19.93,1362,7621969089429711213,7621969089429864557
1663743656099959858,19.93,747,7621969089429711213,7621969089429864557
1663743656099959858,19.93,10,7621969089429711213,7621969089429865244
1663743656099959858,19.93,381,7621969089429711213,7621969089429853585
1663743656099959858,19.93,2,7621969089429711213,7621969089429853585
1663743656099959858,19.93,2,7621969089429711213,7621969089429853585
1663743656099959858,19.93,1,7621969089429711213,7621969089429853585
1663743656099959858,19.93,2,7621969089429711213,7621969089429853585
1663743656099959858,19.93,60,7621969089429494614,7621969089429853585
1663743658480872874,19.93,500,7621969089429494614,7621969089429872245
1663743658481175261,19.93,500,7621969089429494614,7621969089429872245
1663743658481175261,19.93,331,7621969089429494614,7621969089429875354
1663743658481175261,19.93,69,7621969089429494614,7621969089429875354
1663743658481175261,19.93,1,7621969089429494614,7621969089429876757
1663743659598593742,19.93,19,7621969089429494614,7621969089429825702
1663743659775141466,19.93,253,7621969089429494614,7621969089429887711
1663743659775141466,19.93,214,7621969089429480540,7621969089429887711
1663743660002060953,19.93,1,7621969089429480540,7621969089429889775
1663743661014974006,19.93,316,7621969089429480540,7621969089429893010
1663743661014974006,19.93,11,7621969089429480540,7621969089429893970
1663743661014974006,19.93,173,7621969089429480540,7621969089429889775
1663743661543107406,19.93,373,7621969089429480540,7621969089429896484
1663743661543107406,19.93,242,7621969089429480540,7621969089429889775
1663743661543107406,19.93,581,7621969089429480540,7621969089429893972
1663743661543107406,19.93,1,7621969089429480540,7621969089429893972
1663743661543107406,19.93,1,7621969089429480540,7621969089429893972
1663743661543107406,19.93,1,7621969089429480540,7621969089429893972
1663743661543107406,19.93,80,7621969089429480540,7621969089429893972
1663743661543107406,19.93,1,7621969089429480540,7621969089429893972
1663743661543107406,19.93,1,7621969089429480540,7621969089429893972
1663743661543107406,19.93,404,7621969089428997233,7621969089429893972
1663743661543107406,19.93,1900,7621969089428997233,7621969089429825702
1663743661876317024,19.93,100,7621969089428997233,7621969089429899495
1663743662178370036,19.93,273,7621969089428997233,7621969089429899495
1663743662178370036,19.93,1,7621969089428997233,7621969089429901705
1663743662178370036,19.93,726,7621969089428997233,7621969089429903273
1663743662178693526,19.93,1791,7621969089428997233,7621969089429903273
1663743662469388496,19.93,25,7621969089428997233,7621969089429903617
1663743662958058039,19.93,199,7621969089428997233,7621969089429906487
1663743662988354645,19.93,50,7621969089428997233,7621969089429906487
1663743664977668113,19.93,336,7621969089428997233,7621969089429916998
1663743664977668113,19.93,48,7621969089428997233,7621969089429906487
1663743664977668113,19.93,256,7621969089428997233,7621969089429908283
1663743664977668113,19.93,160,7621969089428997233,7621969089429916514
1663743665339884582,19.93,336,7621969089428997233,7621969089429922441
1663743665558657248,19.93,100,7621969089428997233,7621969089429916514
1663743666811244766,19.93,1638,7621969089428997233,7621969089429927345
1663743666811244766,19.93,1,7621969089429480540,7621969089429927345
1663743666811244766,19.93,1,7621969089429480540,7621969089429927345
1663743666811244766,19.93,502,7621969089429480540,7621969089429927345
1663743666811244766,19.93,1,7621969089429480540,7621969089429927345
1663743666811244766,19.93,40,7621969089429489325,7621969089429927345
1663743666811244766,19.94,10,7621969089429461451,7621969089429927345
1663743666811244766,19.94,258,7621969089429688573,7621969089429927345
1663743666811244766,19.94,742,7621969089429688573,7621969089429932004
1663743666811244766,19.94,500,7621969089429688610,7621969089429932004
1663743666811244766,19.94,100,7621969089429688610,7621969089429932004
1663743666811244766,19.94,6658,7621969089429688610,7621969089429932004
1663743666930404141,19.94,50,7621969089429688610,7621969089429934929
1663743667568178541,19.94,174,7621969089429688610,7621969089429934929
1663743667568178541,19.94,134,7621969089429688610,7621969089429934979
1663743667568178541,19.94,982,7621969089429688610,7621969089429940170
1663743668224248158,19.94,1268,7621969089429688610,7621969089429940170
1663743668441691945,19.94,1,7621969089429688610,7621969089429945957
1663743668441720450,19.94,1500,7621969089429688610,7621969089429945965
1663743668454481701,19.94,300,7621969089429688610,7621969089429945965
1663743668837305285,19.94,20,7621969089429688610,7621969089429945965
1663743669067894579,19.94,420,7621969089429688610,7621969089429945965
1663743669067894579,19.94,1580,7621969089429688610,7621969089429946552
1663743670638896658,19.94,20,7621969089429688610,7621969089429958763
1663743670857986972,19.94,88,7621969089429688610,7621969089429958763
1663743670857986972,19.94,570,7621969089429456556,7621969089429958763
1663743670938311677,19.94,1931,7621969089429456556,7621969089429946552
1663743670938311677,19.94,1489,7621969089429494610,7621969089429946552
1663743670938311677,19.94,1010,7621969089429494610,7621969089429950188
1663743670938311677,19.94,108,7621969089428750441,7621969089429950188
1663743670938311677,19.94,108,7621969089428967578,7621969089429950188
1663743670938311677,19.94,700,7621969089428967578,7621969089429950188
1663743670938311677,19.94,57,7621969089428967578,7621969089429950188
1663743670938311677,19.94,1635,7621969089428967578,7621969089429959812
1663743670938311677,19.94,100,7621969089429715560,7621969089429959812
1663743670938311677,19.94,2500,7621969089428676613,7621969089429959812
1663743670938311677,19.94,192,7621969089428676613,7621969089429959812
1663743670938311677,19.94,5000,7621969089428676613,7621969089429959812
1663743670938311677,19.94,200,7621969089428676613,7621969089429959812
1663743670938311677,19.94,373,7621969089428676613,7621969089429959812
1663743670938422355,19.94,201,7621969089428676613,7621969089429940170
1663743670938422355,19.94,2285,7621969089428676613,7621969089429943916
1663743671020474998,19.94,2451,7621969089428676613,7621969089429964645
1663743671104286279,19.94,2451,7621969089428676613,7621969089429965485
1663743671104483053,19.94,678,7621969089428676613,7621969089429965491
1663743671190276351,19.94,1049,7621969089428676613,7621969089429966812
1663743671190468354,19.94,1990,7621969089428676613,7621969089429966822
1663743671506857190,19.94,586,7621969089428676613,7621969089429969838
1663743671506857190,19.94,30,7621969089429489569,7621969089429969838
1663743671506857190,19.95,62,7621969089428951237,7621969089429969838
1663743671506933625,19.95,12,7621969089428951237,7621969089429969841
1663743671506933625,19.95,1725,7621969089429514563,7621969089429969841
1663743671506975387,19.95,459,7621969089429514563,7621969089429969845
1663743671506975387,19.95,153,7621969089429527153,7621969089429969845
1663743671506975387,19.95,299,7621969089429514732,7621969089429969845
1663743672899337779,19.95,10,7621969089429514732,7621969089429978479
1663743675646664207,19.95,43,7621969089429514732,7621969089429985868
1663743676175995914,19.95,981,7621969089429514732,7621969089430005218
1663743676175995914,19.95,19,7621969089429865787,7621969089430005218
1663743676175995914,19.95,57,7621969089429865787,7621969089429985868
1663743676175995914,19.95,24,7621969089429865787,7621969089429995224
1663743676175995914,19.95,348,7621969089429878337,7621969089429995224
1663743676175995914,19.95,181,7621969089429899471,7621969089429995224
1663743676175995914,19.95,1185,7621969089429880465,7621969089429995224
1663743676175995914,19.95,10,7621969089429461460,7621969089429995224
1663743676175995914,19.95,35,7621969089429494858,7621969089429995224
1663743676175995914,19.95,354,7621969089429494858,7621969089429974813
